Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR21833664,AMPLICON,500,5948500,PRJNA887535,SAMN31170988,Metagenome or environmental,3820890,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822658,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010408,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma6,SRP401402
SRR21833665,AMPLICON,502,10639388,PRJNA887535,SAMN31171041,Metagenome or environmental,6129166,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822657,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010470,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma59,SRP401402
SRR21833666,AMPLICON,502,8133404,PRJNA887535,SAMN31171040,Metagenome or environmental,4689112,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822656,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010469,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma58,SRP401402
SRR21833667,AMPLICON,502,8816626,PRJNA887535,SAMN31171039,Metagenome or environmental,5075829,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822655,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010468,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma57,SRP401402
SRR21833668,AMPLICON,502,7616846,PRJNA887535,SAMN31171038,Metagenome or environmental,4542845,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822654,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010467,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma56,SRP401402
SRR21833669,AMPLICON,502,10257366,PRJNA887535,SAMN31171037,Metagenome or environmental,5936389,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822653,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010466,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma55,SRP401402
SRR21833670,AMPLICON,502,12137858,PRJNA887535,SAMN31171036,Metagenome or environmental,7095519,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822652,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010465,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma54,SRP401402
SRR21833671,AMPLICON,502,4847814,PRJNA887535,SAMN31171220,Metagenome or environmental,3200466,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822651,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019734,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma238,SRP401402
SRR21833672,AMPLICON,502,3703756,PRJNA887535,SAMN31171219,Metagenome or environmental,2467708,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822650,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019733,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma237,SRP401402
SRR21833673,AMPLICON,502,3396030,PRJNA887535,SAMN31171218,Metagenome or environmental,2386508,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822649,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019732,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma236,SRP401402
SRR21833674,AMPLICON,502,3380970,PRJNA887535,SAMN31171217,Metagenome or environmental,2291103,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822648,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019731,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma235,SRP401402
SRR21833675,AMPLICON,502,3697732,PRJNA887535,SAMN31171216,Metagenome or environmental,2561346,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822647,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019730,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma234,SRP401402
SRR21833676,AMPLICON,502,3385990,PRJNA887535,SAMN31171215,Metagenome or environmental,2345057,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822646,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019729,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma233,SRP401402
SRR21833677,AMPLICON,502,5662058,PRJNA887535,SAMN31171214,Metagenome or environmental,3867352,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822645,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019728,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma232,SRP401402
SRR21833678,AMPLICON,502,4650026,PRJNA887535,SAMN31171213,Metagenome or environmental,3256572,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822644,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019727,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma231,SRP401402
SRR21833679,AMPLICON,502,5228832,PRJNA887535,SAMN31171212,Metagenome or environmental,3617673,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822643,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019726,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma230,SRP401402
SRR21833680,AMPLICON,502,12413456,PRJNA887535,SAMN31171005,Metagenome or environmental,7094740,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822642,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010434,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma23,SRP401402
SRR21833681,AMPLICON,502,2658592,PRJNA887535,SAMN31171211,Metagenome or environmental,1852355,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822641,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019725,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma229,SRP401402
SRR21833682,AMPLICON,502,9243828,PRJNA887535,SAMN31171210,Metagenome or environmental,6196559,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822640,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019724,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma228,SRP401402
SRR21833683,AMPLICON,502,2638010,PRJNA887535,SAMN31171209,Metagenome or environmental,1947493,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822639,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019723,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma227,SRP401402
SRR21833684,AMPLICON,502,3349846,PRJNA887535,SAMN31171208,Metagenome or environmental,2254731,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822638,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019722,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma226,SRP401402
SRR21833685,AMPLICON,502,4156058,PRJNA887535,SAMN31171207,Metagenome or environmental,2836373,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822637,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019721,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma225,SRP401402
SRR21833686,AMPLICON,502,4524024,PRJNA887535,SAMN31171206,Metagenome or environmental,3182813,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822636,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019720,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma224,SRP401402
SRR21833687,AMPLICON,502,2678170,PRJNA887535,SAMN31171205,Metagenome or environmental,1846662,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822635,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019719,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma223,SRP401402
SRR21833688,AMPLICON,502,4915584,PRJNA887535,SAMN31171204,Metagenome or environmental,3355818,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822634,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019718,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma222,SRP401402
SRR21833689,AMPLICON,502,7120870,PRJNA887535,SAMN31171203,Metagenome or environmental,4778911,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822633,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019717,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma221,SRP401402
SRR21833690,AMPLICON,502,6192672,PRJNA887535,SAMN31171202,Metagenome or environmental,4190046,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822632,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019716,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma220,SRP401402
SRR21833691,AMPLICON,502,14120758,PRJNA887535,SAMN31171004,Metagenome or environmental,8226203,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822631,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010433,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma22,SRP401402
SRR21833692,AMPLICON,502,4477840,PRJNA887535,SAMN31171201,Metagenome or environmental,3033619,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822630,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019715,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma219,SRP401402
SRR21833693,AMPLICON,502,2083802,PRJNA887535,SAMN31171200,Metagenome or environmental,1456459,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822629,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019714,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma218,SRP401402
SRR21833694,AMPLICON,502,5180138,PRJNA887535,SAMN31171199,Metagenome or environmental,3507181,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822628,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019713,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma217,SRP401402
SRR21833695,AMPLICON,502,5914564,PRJNA887535,SAMN31171198,Metagenome or environmental,4097938,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822627,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019712,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma216,SRP401402
SRR21833696,AMPLICON,502,3841806,PRJNA887535,SAMN31171197,Metagenome or environmental,2548688,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822626,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019711,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma215,SRP401402
SRR21833697,AMPLICON,502,5821694,PRJNA887535,SAMN31171196,Metagenome or environmental,4037239,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822625,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019710,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma214,SRP401402
SRR21833698,AMPLICON,502,7972262,PRJNA887535,SAMN31171195,Metagenome or environmental,5358415,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822624,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019709,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma213,SRP401402
SRR21833699,AMPLICON,502,4788076,PRJNA887535,SAMN31171194,Metagenome or environmental,3299417,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822623,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019708,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma212,SRP401402
SRR21833700,AMPLICON,502,5605332,PRJNA887535,SAMN31171193,Metagenome or environmental,3831992,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822622,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019707,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma211,SRP401402
SRR21833701,AMPLICON,502,2940214,PRJNA887535,SAMN31171192,Metagenome or environmental,2041823,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822621,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S019706,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma210,SRP401402
SRR21833702,AMPLICON,502,9532980,PRJNA887535,SAMN31171003,Metagenome or environmental,5726439,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822620,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010432,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma21,SRP401402
SRR21833703,AMPLICON,500,6157000,PRJNA887535,SAMN31171162,Metagenome or environmental,3656948,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822619,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018855,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma180,SRP401402
SRR21833704,AMPLICON,500,5441500,PRJNA887535,SAMN31171000,Metagenome or environmental,3244060,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822618,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010427,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma18,SRP401402
SRR21833705,AMPLICON,502,2485904,PRJNA887535,SAMN31171161,Metagenome or environmental,1744282,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822617,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018854,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma179,SRP401402
SRR21833706,AMPLICON,502,3916102,PRJNA887535,SAMN31171160,Metagenome or environmental,2672567,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822616,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018853,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma178,SRP401402
SRR21833707,AMPLICON,502,3673636,PRJNA887535,SAMN31171159,Metagenome or environmental,2461362,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822615,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018852,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma177,SRP401402
SRR21833708,AMPLICON,502,3430668,PRJNA887535,SAMN31171158,Metagenome or environmental,2384735,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822614,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018851,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma176,SRP401402
SRR21833709,AMPLICON,500,9238000,PRJNA887535,SAMN31171157,Metagenome or environmental,5406966,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822613,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018850,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma175,SRP401402
SRR21833710,AMPLICON,502,5794084,PRJNA887535,SAMN31171156,Metagenome or environmental,3873983,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822612,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018849,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma174,SRP401402
SRR21833711,AMPLICON,500,13231000,PRJNA887535,SAMN31171155,Metagenome or environmental,7585174,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822611,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018848,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:39:00Z,1,Neotoma173,SRP401402
SRR21833712,AMPLICON,500,6692500,PRJNA887535,SAMN31171154,Metagenome or environmental,3946744,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822610,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018847,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma172,SRP401402
SRR21833713,AMPLICON,502,3091818,PRJNA887535,SAMN31171153,Metagenome or environmental,2208085,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822609,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018846,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma171,SRP401402
SRR21833714,AMPLICON,502,4295614,PRJNA887535,SAMN31171152,Metagenome or environmental,2886901,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822608,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018845,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma170,SRP401402
SRR21833715,AMPLICON,500,5142000,PRJNA887535,SAMN31170999,Metagenome or environmental,3061821,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822607,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010426,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma17,SRP401402
SRR21833716,AMPLICON,502,2609396,PRJNA887535,SAMN31171151,Metagenome or environmental,1808091,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822606,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018844,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma169,SRP401402
SRR21833717,AMPLICON,500,4476000,PRJNA887535,SAMN31171150,Metagenome or environmental,2743025,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822605,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018843,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma168,SRP401402
SRR21833718,AMPLICON,500,11199000,PRJNA887535,SAMN31171149,Metagenome or environmental,6567896,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822604,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018842,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma167,SRP401402
SRR21833719,AMPLICON,502,3200250,PRJNA887535,SAMN31171148,Metagenome or environmental,2203185,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822603,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018841,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma166,SRP401402
SRR21833720,AMPLICON,500,6337000,PRJNA887535,SAMN31171147,Metagenome or environmental,3895156,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822602,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018840,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma165,SRP401402
SRR21833721,AMPLICON,502,2569738,PRJNA887535,SAMN31171146,Metagenome or environmental,1822397,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822601,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018839,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma164,SRP401402
SRR21833722,AMPLICON,502,2984390,PRJNA887535,SAMN31171145,Metagenome or environmental,2127339,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822600,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018838,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma163,SRP401402
